id,name,industry,city,website,phone,score,campaignReady
PROSP-0375,"Servicios de Facturación Profesional",contabilidad,Saltillo,,,40,true
PROSP-0376,"Asesoría de Negocios Total",contabilidad,Saltillo,,,40,true
PROSP-0377,"Cloud Veracruz",contabilidad,Tijuana,,,40,true
PROSP-0378,"Tecnología León",contabilidad,Oaxaca,,,40,true
PROSP-0379,"Administración Profesional",contabilidad,Puebla,,,40,true
PROSP-0380,"Servicios Fiscales Contables Monterrey",contabilidad,Puebla,,,40,true
PROSP-0381,"Facturación Digital y Cía",contabilidad,Cancún,,,40,true
PROSP-0382,"Despacho de Contaduría SC",contabilidad,Tijuana,,,40,true
PROSP-0383,"Optimización Empresarial",contabilidad,Puebla,,,40,true
PROSP-0384,"Gestión SC",contabilidad,Puebla,,,40,true
PROSP-0385,"Tech Solutions del Norte",contabilidad,Querétaro,,,40,true
PROSP-0386,"Despacho de Contaduría Asociados",contabilidad,Hermosillo,,,40,true
PROSP-0387,"Servicios Financieros Mérida",contabilidad,Querétaro,,,40,true
PROSP-0388,"Tecnología Guadalajara",contabilidad,Querétaro,,,40,true
PROSP-0389,"Servicios de Contabilidad CDMX",contabilidad,Tijuana,,,40,true
PROSP-0390,"Estrategia",financiero,Aguascalientes,,,30,true
PROSP-0391,"Facturación Total del Pacífico",fintech,Morelia,,,30,true
PROSP-0392,"Recuperación",software,Toluca,,,30,true
PROSP-0393,"Facturación en Línea Monterrey",software,Tuxtla Gutiérrez,,,30,true
PROSP-0394,"Servicios de Contabilidad",software,León,,,30,true
PROSP-0395,"Facturación Integral Solutions",financiero,León,,,30,true
PROSP-0396,"Desarrollo SA de CV",fintech,Puebla,,,30,true
PROSP-0397,"Innovación Guanajuato",financiero,San Luis Potosí,,,30,true
PROSP-0398,"Grupo Contable",financiero,Puebla,,,30,true
PROSP-0399,"Facturación Total Pro",software,Toluca,,,30,true
PROSP-0400,"Despacho de Contaduría Morelia",financiero,Veracruz,,,30,true
PROSP-0401,"Asesoría del Norte",financiero,San Luis Potosí,,,30,true
PROSP-0402,"Digital Hermosillo",software,Tijuana,,,30,true
PROSP-0403,"Servicios Financieros",fintech,San Luis Potosí,,,30,true
PROSP-0404,"CFDI del Golfo",financiero,Tijuana,,,30,true
PROSP-0405,"Automatización de Procesos Master",software,Puebla,,,30,true
PROSP-0406,"Firma Contable Chihuahua",software,Villahermosa,,,30,true
PROSP-0407,"Digital MX",software,Puebla,,,30,true
PROSP-0408,"Facturación Integral Aguascalientes",software,Villahermosa,,,30,true
PROSP-0409,"Cloud",financiero,Mérida,,,30,true
PROSP-0410,"Auditoría Externa Guadalajara",software,Tijuana,,,30,true
PROSP-0411,"Tecnología SA de CV",financiero,Chihuahua,,,30,true
PROSP-0412,"Inteligencia S de RL",financiero,Morelia,,,30,true
PROSP-0413,"Automa Cancún",software,Puebla,,,30,true
PROSP-0414,"Consultoría Tributaria Morelia",software,Morelia,,,30,true
PROSP-0415,"Servicios Fiscales Contables CDMX",software,Querétaro,,,30,true
PROSP-0416,"Servicios Contables Querétaro",software,Tijuana,,,30,true
PROSP-0417,"Innovación Digital",software,Torreón,,,30,true
PROSP-0418,"Servicios Fiscales Contables Querétaro",software,Mérida,,,30,true
PROSP-0419,"Contadores Certificados Corporativo",financiero,Morelia,,,30,true
PROSP-0420,"Finanzas Guadalajara",financiero,Morelia,,,30,true
PROSP-0421,"Asesoría Express",software,Chihuahua,,,30,true
PROSP-0422,"Firma de Auditoría",software,Tuxtla Gutiérrez,,,30,true
PROSP-0423,"Data Toluca",software,Veracruz,,,30,true
PROSP-0424,"Servicios de Oficina Plus",fintech,Aguascalientes,,,30,true
PROSP-0425,"Gestión Financiera",fintech,Guanajuato,,,30,true
PROSP-0426,"Timbre Fiscal Guadalajara",financiero,Puebla,,,30,true
PROSP-0427,"Plataforma de Facturación Services",fintech,Durango,,,30,true
PROSP-0428,"Administración",fintech,Puebla,,,30,true
PROSP-0429,"Timbre Fiscal CDMX",software,León,,,30,true
PROSP-0430,"Recursos Humanos del Norte",software,Tuxtla Gutiérrez,,,30,true
PROSP-0431,"Facturación Automatizada Pro",fintech,Puebla,,,30,true
PROSP-0432,"Consultores Fiscales Integral",financiero,Chihuahua,,,30,true
PROSP-0433,"Consultores",software,Guanajuato,,,30,true
PROSP-0434,"Soluciones Financieras Consulting",software,Mérida,,,30,true
PROSP-0435,"Advisory SA de CV",software,Cancún,,,30,true
PROSP-0436,"Automatización de Procesos Tijuana",fintech,Guanajuato,,,30,true
PROSP-0437,"Tecnología",software,Puebla,,,30,true
PROSP-0438,"Fulfillment Asociados",financiero,Culiacán,,,30,true
PROSP-0439,"Sistemas",fintech,Puebla,,,30,true
PROSP-0440,"Despacho de Auditoría Contable y Cía",financiero,Chihuahua,,,30,true
PROSP-0441,"Facturación Móvil Premium",fintech,San Luis Potosí,,,30,true
PROSP-0442,"Auditores Master",software,Cancún,,,30,true
PROSP-0443,"Consultoría Chihuahua",software,Aguascalientes,,,30,true
PROSP-0444,"Facturación Digital Monterrey",fintech,Morelia,,,30,true
PROSP-0445,"Capital Humano y Cía",software,Cancún,,,30,true
PROSP-0446,"Transformación Hermanos",fintech,Veracruz,,,30,true
PROSP-0447,"Automatización",fintech,Saltillo,,,30,true
PROSP-0448,"Consultores Plus",financiero,León,,,30,true
PROSP-0449,"Asesoría Contable Chihuahua",software,Torreón,,,30,true
PROSP-0450,"Asesoría Financiera Contable SC",fintech,San Luis Potosí,,,30,true
PROSP-0451,"Cobro Hermanos",software,Mérida,,,30,true
PROSP-0452,"Auditoría MX",fintech,Querétaro,,,30,true
PROSP-0453,"Asesoría Fiscal Integral SA de CV",software,Puebla,,,30,true
PROSP-0454,"RPA Monterrey",fintech,Tijuana,,,30,true
PROSP-0455,"Firma Consultora Services",software,Torreón,,,30,true
PROSP-0456,"eFactura Empresarial",financiero,León,,,30,true
PROSP-0457,"Administración Querétaro",software,Culiacán,,,30,true
PROSP-0458,"Planeación Financiera Toluca",fintech,Veracruz,,,30,true
PROSP-0459,"Talento Pro",software,Guanajuato,,,30,true
PROSP-0460,"Consultoría Financiera Corporativo",fintech,Chihuahua,,,30,true
PROSP-0461,"Bufete Contable y Socios",software,Villahermosa,,,30,true
PROSP-0462,"Consultoría Tributaria Puebla",software,Querétaro,,,30,true
PROSP-0463,"Estrategia y Asociados",financiero,Puebla,,,30,true
PROSP-0464,"Soluciones Tecnológicas",software,Morelia,,,30,true
PROSP-0465,"Fulfillment Integral",financiero,Querétaro,,,30,true
PROSP-0466,"Firma Contable Monterrey",financiero,Tijuana,,,30,true
PROSP-0467,"Headhunting CDMX",software,Tijuana,,,30,true
PROSP-0468,"SaaS Premium",financiero,Puebla,,,30,true
PROSP-0469,"Consultoría Fiscal del Centro",software,Toluca,,,30,true
PROSP-0470,"Compliance Puebla",software,Querétaro,,,30,true
PROSP-0471,"Despacho de Contaduría Services",software,Toluca,,,30,true
PROSP-0472,"Inversiones Asociados",financiero,León,,,30,true
PROSP-0473,"Despacho Fiscal Solutions",software,Mérida,,,30,true
PROSP-0474,"Soluciones Empresariales Cancún",software,Mérida,,,30,true
PROSP-0475,"Facturación Express Mérida",software,Querétaro,,,30,true
PROSP-0476,"Tecnología Aplicada",financiero,Puebla,,,30,true
PROSP-0477,"Inversiones del Bajío",fintech,Hermosillo,,,30,true
PROSP-0478,"Facturación Ágil San Luis Potosí",software,Chihuahua,,,30,true
PROSP-0479,"Timbre Fiscal Asociados",software,Querétaro,,,30,true
PROSP-0480,"Planeación Financiera Premium",software,Guanajuato,,,30,true
PROSP-0481,"Firma Contable Pro",financiero,Querétaro,,,30,true
PROSP-0482,"Servicios Financieros del Pacífico",fintech,Saltillo,,,30,true
PROSP-0483,"Innovación y Cía",software,San Luis Potosí,,,30,true
PROSP-0484,"Soluciones CFDI y Socios",software,Cancún,,,30,true
PROSP-0485,"Auditores",financiero,Querétaro,,,30,true
PROSP-0486,"Digital del Centro",fintech,Querétaro,,,30,true
PROSP-0487,"Despacho Fiscal Corporativo",fintech,Saltillo,,,30,true
PROSP-0488,"Servicios de Oficina CDMX",financiero,León,,,30,true
PROSP-0489,"Soluciones Contables Integral",financiero,Querétaro,,,30,true
PROSP-0490,"Facturación Digital del Norte",financiero,León,,,30,true
PROSP-0491,"Despacho Fiscal del Centro",software,Durango,,,30,true
PROSP-0492,"Automatización de Procesos Plus",financiero,Cancún,,,30,true
PROSP-0493,"Grupo Contable Consulting",software,Tuxtla Gutiérrez,,,30,true
PROSP-0494,"Facturación Express Profesional",software,Puebla,,,30,true
PROSP-0495,"Facturación Ágil Plus",software,San Luis Potosí,,,30,true
PROSP-0496,"Planeación del Bajío",fintech,Puebla,,,30,true
PROSP-0497,"Servicios Fiscales Contables del Centro",software,Tijuana,,,30,true
PROSP-0498,"Envíos",software,Hermosillo,,,30,true
PROSP-0499,"Gestión Contable Guadalajara",software,Saltillo,,,30,true
PROSP-0500,"Reclutamiento CDMX",software,Veracruz,,,30,true
PROSP-0501,"Automatización SC",software,Puebla,,,30,true
PROSP-0502,"Servicios Fiscales Contables S de RL",fintech,Cancún,,,30,true
PROSP-0503,"Digital Saltillo",financiero,San Luis Potosí,,,30,true
PROSP-0504,"Facturación en Línea Hermanos",consultoria,CDMX,,,25,true
PROSP-0505,"Asesoría Monterrey",consultoria,CDMX,,,25,true
PROSP-0506,"Soluciones Empresariales Guadalajara",facturacion,CDMX,,,25,true
PROSP-0507,"Inteligencia SC",facturacion,CDMX,,,25,true
PROSP-0508,"Contaduría y Asociados",facturacion,CDMX,,,25,true
PROSP-0509,"Gestión Financiera Mérida",cobranza,CDMX,,,25,true
PROSP-0510,"Consultoría Fiscal SC",automatizacion,CDMX,,,25,true
PROSP-0511,"Servicios de Facturación SC",auditoria,CDMX,,,25,true
PROSP-0512,"Gestión Contable",consultoria,CDMX,,,25,true
PROSP-0513,"Desarrollo del Norte",facturacion,CDMX,,,25,true
PROSP-0514,"Servicios de Contabilidad y Asociados",consultoria,CDMX,,,25,true
PROSP-0515,"Servicios de Contabilidad Monterrey",consultoria,CDMX,,,25,true
PROSP-0516,"Plataforma de Facturación y Cía",cobranza,CDMX,,,25,true
PROSP-0517,"Facturación Integral",logistica,CDMX,,,25,true
PROSP-0518,"Facturación Inteligente Plus",facturacion,CDMX,,,25,true
PROSP-0519,"Asesoría",facturacion,CDMX,,,25,true
PROSP-0520,"Facturación Automatizada CDMX",facturacion,CDMX,,,25,true
PROSP-0521,"Despacho Contable y Cía",automatizacion,CDMX,,,25,true
PROSP-0522,"Despacho Fiscal",facturacion,CDMX,,,25,true
PROSP-0523,"Planeación",cobranza,CDMX,,,25,true
PROSP-0524,"Asesoría de Negocios Mérida",facturacion,CDMX,,,25,true
PROSP-0525,"Consultoría Financiera CDMX",automatizacion,CDMX,,,25,true
PROSP-0526,"Facturación Automatizada y Asociados",facturacion,CDMX,,,25,true
PROSP-0527,"Facturación Inteligente",consultoria,CDMX,,,25,true
PROSP-0528,"Consultoría de Negocios Empresarial",facturacion,CDMX,,,25,true
PROSP-0529,"Plataforma Digital del Pacífico",facturacion,CDMX,,,25,true
PROSP-0530,"RPA",facturacion,CDMX,,,25,true
PROSP-0531,"Servicios de Contabilidad Guadalajara",facturacion,CDMX,,,25,true
PROSP-0532,"Reclutamiento del Norte",auditoria,CDMX,,,25,true
PROSP-0533,"Gestión Financiera Saltillo",consultoria,CDMX,,,25,true
PROSP-0534,"Recuperación SA de CV",auditoria,CDMX,,,25,true
PROSP-0535,"Gestión Financiera CDMX",facturacion,CDMX,,,25,true
PROSP-0536,"Facturación Total",automatizacion,CDMX,,,25,true
PROSP-0537,"Facturación en la Nube Monterrey",facturacion,CDMX,,,25,true
PROSP-0538,"Servicios Contables del Centro",facturacion,CDMX,,,25,true
PROSP-0539,"Firma Consultora Mérida",consultoria,CDMX,,,25,true
PROSP-0540,"Facturación Total Querétaro",consultoria,CDMX,,,25,true
PROSP-0541,"Automa Chihuahua",facturacion,CDMX,,,25,true
PROSP-0542,"Consultoría MX",administracion,CDMX,,,25,true
PROSP-0543,"Finanzas",consultoria,CDMX,,,25,true
PROSP-0544,"Contadores Públicos Services",facturacion,CDMX,,,25,true
PROSP-0545,"Tech Master",rrhh,CDMX,,,25,true
PROSP-0546,"eFactura San Luis Potosí",consultoria,CDMX,,,25,true
PROSP-0547,"Despacho de Auditoría Contable Guadalajara",administracion,CDMX,,,25,true
PROSP-0548,"Facturación Inteligente Monterrey",consultoria,CDMX,,,25,true
PROSP-0549,"Asesoría Financiera y Socios",consultoria,CDMX,,,25,true
PROSP-0550,"Contadores Certificados Guadalajara",facturacion,CDMX,,,25,true
PROSP-0551,"Billetera Digital MX",facturacion,CDMX,,,25,true
PROSP-0552,"Inversiones",consultoria,CDMX,,,25,true
PROSP-0553,"Reclutamiento del Golfo",consultoria,CDMX,,,25,true
PROSP-0554,"Asesoría Fiscal Integral Master",facturacion,CDMX,,,25,true
PROSP-0555,"Data Saltillo",facturacion,CDMX,,,25,true
PROSP-0556,"Facturación Móvil Plus",logistica,CDMX,,,25,true
PROSP-0557,"Desarrollo Organizacional Express",facturacion,CDMX,,,25,true
PROSP-0558,"Capital S de RL",facturacion,CDMX,,,25,true
PROSP-0559,"Tech Solutions Premium",facturacion,CDMX,,,25,true
PROSP-0560,"Asesores Contables SA de CV",auditoria,CDMX,,,25,true
PROSP-0561,"Servicios de Contabilidad Toluca",consultoria,CDMX,,,25,true
PROSP-0562,"Contabilidad Integral Asociados",facturacion,CDMX,,,25,true
PROSP-0563,"Servicios de Contabilidad del Pacífico",logistica,CDMX,,,25,true
PROSP-0564,"Facturación Express Morelia",consultoria,CDMX,,,25,true
PROSP-0565,"Finanzas Consulting",administracion,CDMX,,,25,true
PROSP-0566,"Advisory Corporativo",facturacion,CDMX,,,25,true
PROSP-0567,"Contadores Certificados",facturacion,CDMX,,,25,true
PROSP-0568,"Asesoría Contable Total",facturacion,CDMX,,,25,true
PROSP-0569,"Bufete Contable Guadalajara",administracion,CDMX,,,25,true
PROSP-0570,"Inteligencia CDMX",facturacion,CDMX,,,25,true
PROSP-0571,"Fintech Guadalajara",administracion,CDMX,,,25,true
PROSP-0572,"Software MX",consultoria,CDMX,,,25,true
PROSP-0573,"Contadores Certificados del Centro",facturacion,CDMX,,,25,true
PROSP-0574,"Gestión de Cobranza Mérida",cobranza,CDMX,,,25,true
PROSP-0575,"Cobro Digital Corporativo",logistica,CDMX,,,25,true
PROSP-0576,"IT Solutions León",consultoria,CDMX,,,25,true
PROSP-0577,"Code y Asociados",consultoria,CDMX,,,25,true
PROSP-0578,"Data León",auditoria,CDMX,,,25,true
PROSP-0579,"Headhunting del Golfo",administracion,CDMX,,,25,true
PROSP-0580,"Auditoría Externa Hermanos",consultoria,CDMX,,,25,true
PROSP-0581,"Sistema de Facturación",consultoria,CDMX,,,25,true
PROSP-0582,"Software Factory Puebla",facturacion,CDMX,,,25,true
PROSP-0583,"Soluciones CFDI del Pacífico",facturacion,CDMX,,,25,true
PROSP-0584,"Facturación en Línea Consulting",consultoria,CDMX,,,25,true
PROSP-0585,"Plataforma Digital Consulting",cobranza,CDMX,,,25,true
PROSP-0586,"Asesores Contables del Centro",facturacion,CDMX,,,25,true
PROSP-0587,"Soluciones Contables",facturacion,CDMX,,,25,true
PROSP-0588,"Asesores Contables Cancún",facturacion,CDMX,,,25,true
PROSP-0589,"Automatización de Procesos y Cía",facturacion,CDMX,,,25,true
PROSP-0590,"Process Automation CDMX",cobranza,CDMX,,,25,true
PROSP-0591,"Automatización Industrial del Norte",automatizacion,CDMX,,,25,true
PROSP-0592,"Asesoría de Negocios Culiacán",administracion,CDMX,,,25,true
PROSP-0593,"Software Cancún",facturacion,CDMX,,,25,true
PROSP-0594,"Innovación Digital Premium",consultoria,CDMX,,,25,true
PROSP-0595,"Asesoría Contable CDMX",consultoria,CDMX,,,25,true
PROSP-0596,"Factura Fácil del Bajío",facturacion,CDMX,,,25,true
PROSP-0597,"Asesoría Contable del Bajío",consultoria,CDMX,,,25,true
PROSP-0598,"Grupo Consultor CDMX",facturacion,CDMX,,,25,true
PROSP-0599,"Finanzas Mérida",consultoria,CDMX,,,25,true
PROSP-0600,"Asesoría de Negocios Plus",cobranza,CDMX,,,25,true
PROSP-0601,"Facturación Ágil Guadalajara",consultoria,CDMX,,,25,true
PROSP-0602,"Cobro Digital Empresarial",consultoria,CDMX,,,25,true
PROSP-0603,"Robotics Guadalajara",cobranza,CDMX,,,25,true
PROSP-0604,"Asesoría de Negocios CDMX",rrhh,CDMX,,,25,true
PROSP-0605,"Cobro Digital SC",facturacion,CDMX,,,25,true
PROSP-0606,"Recursos Humanos S de RL",consultoria,CDMX,,,25,true
PROSP-0607,"Asesoría Financiera Contable Plus",facturacion,CDMX,,,25,true
PROSP-0608,"Facturación Integral y Socios",auditoria,CDMX,,,25,true
PROSP-0609,"Plataforma de Facturación Pro",administracion,CDMX,,,25,true
PROSP-0610,"eFactura León",facturacion,CDMX,,,25,true
PROSP-0611,"Automatización Puebla",facturacion,CDMX,,,25,true
PROSP-0612,"Contadores Públicos SC",facturacion,CDMX,,,25,true
PROSP-0613,"Facturación Automatizada Master",facturacion,CDMX,,,25,true
PROSP-0614,"Dev CDMX",auditoria,CDMX,,,25,true
PROSP-0615,"Facturación en Línea Master",consultoria,CDMX,,,25,true
PROSP-0616,"Tech Solutions y Socios",consultoria,CDMX,,,25,true
PROSP-0617,"Soluciones de Pago Master",facturacion,CDMX,,,25,true
PROSP-0618,"Servicios Administrativos Cancún",facturacion,CDMX,,,25,true
PROSP-0619,"Transformación Pro",facturacion,CDMX,,,25,true
PROSP-0620,"Servicios de Facturación Pro",facturacion,CDMX,,,25,true
PROSP-0621,"Asesoría de Negocios San Luis Potosí",facturacion,CDMX,,,25,true
PROSP-0622,"Recaudación",facturacion,CDMX,,,25,true
PROSP-0623,"Consultoría Financiera Aguascalientes",automatizacion,CDMX,,,25,true
PROSP-0624,"Software San Luis Potosí",consultoria,Monterrey,,,20,true
PROSP-0625,"Recursos Humanos del Golfo",facturacion,Monterrey,,,20,true
PROSP-0626,"Tech CDMX",consultoria,Monterrey,,,20,true
PROSP-0627,"Contabilidad Integral",consultoria,Guadalajara,,,20,true
PROSP-0628,"Asesoría de Negocios Hermosillo",administracion,Guadalajara,,,20,true
PROSP-0629,"Sistema de Facturación Puebla",facturacion,Monterrey,,,20,true
PROSP-0630,"Auditoría Contable del Pacífico",facturacion,Guadalajara,,,20,true
PROSP-0631,"Data",auditoria,Monterrey,,,20,true
PROSP-0632,"Asesores Contables San Luis Potosí",consultoria,Guadalajara,,,20,true
PROSP-0633,"Consultoría Integral Guadalajara",facturacion,Monterrey,,,20,true
PROSP-0634,"Última Milla Master",facturacion,Monterrey,,,20,true
PROSP-0635,"Cobranza Judicial Pro",administracion,Monterrey,,,20,true
PROSP-0636,"Servicios Contables",facturacion,Guadalajara,,,20,true
PROSP-0637,"Asesoría Financiera Contable CDMX",cobranza,Guadalajara,,,20,true
PROSP-0638,"Consultoría Integral",administracion,Monterrey,,,20,true
PROSP-0639,"Asesoría Financiera y Cía",facturacion,Monterrey,,,20,true
PROSP-0640,"Contadores Certificados Empresarial",logistica,Guadalajara,,,20,true
PROSP-0641,"Auditoría Contable Services",facturacion,Monterrey,,,20,true
PROSP-0642,"Comprobantes Digitales Monterrey",consultoria,Guadalajara,,,20,true
PROSP-0643,"Automatización de Procesos del Golfo",automatizacion,Guadalajara,,,20,true
PROSP-0644,"Plataforma de Facturación Torreón",consultoria,Guadalajara,,,20,true
PROSP-0645,"Consultores del Bajío",consultoria,Monterrey,,,20,true
PROSP-0646,"Consultoría Financiera Master",logistica,Guadalajara,,,20,true
PROSP-0647,"Asesoría Financiera Contable Veracruz",consultoria,Guadalajara,,,20,true
PROSP-0648,"Soluciones Financieras",facturacion,Guadalajara,,,20,true
PROSP-0649,"Firma Consultora",consultoria,Monterrey,,,20,true
PROSP-0650,"Soluciones Contables Monterrey",auditoria,Guadalajara,,,20,true
PROSP-0651,"Tech",facturacion,Monterrey,,,20,true
PROSP-0652,"Grupo Consultor",consultoria,Guadalajara,,,20,true
PROSP-0653,"Digital CDMX",consultoria,Monterrey,,,20,true
PROSP-0654,"Facturación Integral CDMX",facturacion,Monterrey,,,20,true
PROSP-0655,"Desarrollo Corporativo",consultoria,Guadalajara,,,20,true
PROSP-0656,"Servicios de Oficina",facturacion,Monterrey,,,20,true
PROSP-0657,"Tech Solutions MX",facturacion,Guadalajara,,,20,true
PROSP-0658,"Inteligencia y Cía",administracion,Monterrey,,,20,true
PROSP-0659,"Consultoría Tributaria CDMX",facturacion,Guadalajara,,,20,true
PROSP-0660,"Facturación Automatizada SA de CV",consultoria,Monterrey,,,20,true
PROSP-0661,"Consultoría Financiera",facturacion,Guadalajara,,,20,true
PROSP-0662,"Planeación Financiera San Luis Potosí",facturacion,Monterrey,,,20,true
PROSP-0663,"Asesoría Financiera Contable Monterrey",facturacion,Monterrey,,,20,true
PROSP-0664,"Consultoría Fiscal Integral",facturacion,Monterrey,,,20,true
PROSP-0665,"Plataforma de Facturación Monterrey",consultoria,Monterrey,,,20,true
PROSP-0666,"SaaS y Asociados",rrhh,Guadalajara,,,20,true
PROSP-0667,"Tecnología Aplicada CDMX",rrhh,Monterrey,,,20,true
PROSP-0668,"Tech Solutions Puebla",consultoria,Guadalajara,,,20,true
PROSP-0669,"Consultoría Empresarial y Asociados",consultoria,Guadalajara,,,20,true
PROSP-0670,"Tecnología CDMX",facturacion,Monterrey,,,20,true
PROSP-0671,"Facturación Ágil CDMX",facturacion,Guadalajara,,,20,true
PROSP-0672,"Asesoría Services",automatizacion,Guadalajara,,,20,true
PROSP-0673,"Contabilidad Integral Pro",facturacion,Monterrey,,,20,true
PROSP-0674,"Servicios de Contabilidad Puebla",facturacion,Monterrey,,,20,true
PROSP-0675,"Facturación Total del Bajío",facturacion,Guadalajara,,,20,true
PROSP-0676,"Gestión Contable del Pacífico",consultoria,Guadalajara,,,20,true
PROSP-0677,"Software Development",consultoria,Monterrey,,,20,true
PROSP-0678,"Dev Express",cobranza,Monterrey,,,20,true
PROSP-0679,"Consultoría Integral del Bajío",consultoria,Guadalajara,,,20,true
PROSP-0680,"Facturación Automatizada Monterrey",consultoria,Guadalajara,,,20,true
PROSP-0681,"Soluciones de Pago MX",consultoria,Guadalajara,,,20,true
PROSP-0682,"Grupo Contable CDMX",facturacion,Monterrey,,,20,true
PROSP-0683,"Robotics y Socios",consultoria,Guadalajara,,,20,true
PROSP-0684,"Workflow Mérida",facturacion,Guadalajara,,,20,true
PROSP-0685,"Facturación en la Nube CDMX",facturacion,Guadalajara,,,20,true
PROSP-0686,"Cloud y Asociados",consultoria,Monterrey,,,20,true
PROSP-0687,"Bufete Contable del Bajío",facturacion,Monterrey,,,20,true
PROSP-0688,"Servicios de Contabilidad Cancún",consultoria,Guadalajara,,,20,true
PROSP-0689,"Digital Master",consultoria,Guadalajara,,,20,true
PROSP-0690,"Recaudación Guadalajara",cobranza,Guadalajara,,,20,true
PROSP-0691,"Apps Express",facturacion,Guadalajara,,,20,true
PROSP-0692,"Gestoría Fiscal Services",consultoria,Monterrey,,,20,true
PROSP-0693,"Despacho Contable del Bajío",cobranza,Monterrey,,,20,true
PROSP-0694,"Software Factory",rrhh,Monterrey,,,20,true
PROSP-0695,"Facturación Integral Mérida",consultoria,Monterrey,,,20,true
PROSP-0696,"Smart Automation y Socios",facturacion,Monterrey,,,20,true
PROSP-0697,"Advisory Express",facturacion,Monterrey,,,20,true
PROSP-0698,"Facturación Express del Bajío",auditoria,Guadalajara,,,20,true
PROSP-0699,"Plataforma de Pagos y Asociados",consultoria,Guadalajara,,,20,true
PROSP-0700,"Servicios Financieros Asociados",rrhh,Guadalajara,,,20,true
PROSP-0701,"Gestión Administrativa",facturacion,Guadalajara,,,20,true
PROSP-0702,"Transporte y Cía",automatizacion,Monterrey,,,20,true
PROSP-0703,"Despacho de Auditoría Contable Group",auditoria,Guadalajara,,,20,true
PROSP-0704,"Plataforma de Facturación Total",consultoria,Monterrey,,,20,true
PROSP-0705,"Software Querétaro",consultoria,Monterrey,,,20,true
PROSP-0706,"Business Consulting Guadalajara",facturacion,Monterrey,,,20,true
PROSP-0707,"Compliance y Socios",facturacion,Monterrey,,,20,true
PROSP-0708,"Facturación Inteligente Consulting",consultoria,Monterrey,,,20,true
PROSP-0709,"Desarrollo Organizacional Monterrey",facturacion,Guadalajara,,,20,true
PROSP-0710,"Facturación en la Nube del Pacífico",facturacion,Guadalajara,,,20,true
PROSP-0711,"IT Solutions Plus",facturacion,Monterrey,,,20,true
PROSP-0712,"Back Office San Luis Potosí",logistica,Monterrey,,,20,true
PROSP-0713,"Consultores Fiscales y Asociados",facturacion,Guadalajara,,,20,true
PROSP-0714,"Data Mérida",facturacion,Guadalajara,,,20,true
PROSP-0715,"Despacho de Contaduría Solutions",automatizacion,Guadalajara,,,20,true
PROSP-0716,"Servicios Fiscales Contables Premium",facturacion,Guadalajara,,,20,true
PROSP-0717,"Consultoría Empresarial Oaxaca",facturacion,Guadalajara,,,20,true
PROSP-0718,"Consultoría Empresarial Pro",facturacion,Monterrey,,,20,true
PROSP-0719,"Plataforma de Pagos",facturacion,Guadalajara,,,20,true
PROSP-0720,"Despacho Fiscal Tijuana",facturacion,Guadalajara,,,20,true
PROSP-0721,"Consultoría Integral Asociados",consultoria,Guadalajara,,,20,true
PROSP-0722,"Advisory Puebla",facturacion,Guadalajara,,,20,true
PROSP-0723,"Innovación CDMX",auditoria,Monterrey,,,20,true
PROSP-0724,"Asesoría Fiscal Integral CDMX",consultoria,Monterrey,,,20,true
PROSP-0725,"Cobranza Especializada",facturacion,Guadalajara,,,20,true
PROSP-0726,"Gestión Contable del Centro",consultoria,Monterrey,,,20,true
PROSP-0727,"Asesoría Contable SA de CV",facturacion,Monterrey,,,20,true
PROSP-0728,"Facturación en Línea Toluca",consultoria,Monterrey,,,20,true
PROSP-0729,"Facturación Móvil Tijuana",facturacion,Guadalajara,,,20,true
PROSP-0730,"Soluciones CFDI CDMX",automatizacion,Monterrey,,,20,true
PROSP-0731,"Despacho Contable Express",administracion,Monterrey,,,20,true
PROSP-0732,"Plataforma de Pagos Toluca",logistica,Guadalajara,,,20,true
PROSP-0733,"Facturación Automatizada del Pacífico",consultoria,Guadalajara,,,20,true
PROSP-0734,"Logística Querétaro",facturacion,Monterrey,,,20,true
PROSP-0735,"Auditoría CDMX",consultoria,Monterrey,,,20,true
PROSP-0736,"Servicios de Contabilidad Guanajuato",consultoria,Guadalajara,,,20,true
PROSP-0737,"Asesoría Contable Empresarial",facturacion,Guadalajara,,,20,true
PROSP-0738,"Innovación del Centro",facturacion,Monterrey,,,20,true
PROSP-0739,"Business Consulting Total",facturacion,Guadalajara,,,20,true
PROSP-0740,"Inversiones CDMX",consultoria,Monterrey,,,20,true
PROSP-0741,"Asesoría Fiscal Integral",cobranza,Puebla,,,0,true
PROSP-0742,"CFDI Tijuana",facturacion,Tuxtla Gutiérrez,,,0,true
PROSP-0743,"Tecnología Solutions",facturacion,Querétaro,,,0,true
PROSP-0744,"Automatización de Procesos Saltillo",facturacion,Guanajuato,,,0,true
PROSP-0745,"Process Automation Guadalajara",facturacion,Querétaro,,,0,true
PROSP-0746,"Asesoría SC",consultoria,Morelia,,,0,true
PROSP-0747,"Cobro Digital",logistica,Cancún,,,0,true
PROSP-0748,"Despacho de Auditoría Contable Premium",cobranza,Villahermosa,,,0,true
PROSP-0749,"Gestión de Personal del Bajío",consultoria,Puebla,,,0,true
PROSP-0750,"Reclutamiento Services",consultoria,Querétaro,,,0,true
PROSP-0751,"Facturación Digital Toluca",logistica,Cancún,,,0,true
